name,city,type,Latitude,Longitude
Camping Prades Park,Lleida,camp,41.31318539999999,0.9798547999999999
Camping La Noguera | Sant Llorenç de Montgai,Lleida,camp,41.8608178,0.8323400999999999
Camping Montsant Park,Lleida,camp,41.315679,0.8809159999999999
Camping Montblanc Park Capfun,Lleida,camp,41.3768549,1.1855133
Càmping i Bungalow Siurana,Lleida,camp,41.2614434,0.9411495000000001
Càmping d'Alòs,Lleida,camp,41.9099741,0.96483
Camping Port Massaluca,Lleida,camp,41.2292137,0.3394425
area d'autocaravanes,Lleida,camp,,
Formax Riverside camp,Lleida,camp,41.2444479,0.4693324999999999
Wels-Camp Matarraña SL.,Lleida,camp,41.2271036,0.360674
R U Ready Fishing Camping River Ebro,Lleida,camp,41.3493125,0.3509375
Camping Badià d'Àger (Club privat multiesportiu i de natura),Lleida,camp,42.0037187,0.7623712
Camping Público Municipal - Zona de Acampada Libre de Nonaspe,Lleida,camp,41.211487,0.258635
Camping 3 Estrellas Mequinenza,Lleida,camp,41.3787275,0.3057646
La Presa,Lleida,camp,,
Rosa Dels Vents,Lleida,camp,41.3884574,2.1648119
Montaña Camping Fayón,Lleida,camp,41.24133,0.33482
Camping Fayón Fishing,Lleida,camp,41.2415491,0.3318767
Pàrquing per a Autocaravanes-Campers,Lleida,camp,41.2097893,1.1397356
Camping Capfun El Escorial,Ávila,camp,40.6240497,-4.0994837
Camping La Nava,Ávila,camp,40.6557931,-4.2075501
Camping Valle de Iruelas,Ávila,camp,40.4076761,-4.5733012
Camping Los Talleres - Hoyocasero,Ávila,camp,40.3958036,-4.9793131
Camping Privado Caravan Garden,Ávila,camp,40.3092221,-4.250189
Camping El Canto la Gallina,Ávila,camp,40.5092894,-4.2879057
Nomading Camp Madrid,Ávila,camp,40.2452368,-4.9288864
El Camping de Gredos,Ávila,camp,40.3404049,-5.1748578
Camping Prados Abiertos in Gredos,Ávila,camp,40.231077,-5.0340037
Camping Monasterio de Pelayos,Ávila,camp,40.364398,-4.324943999999999
Camping la Eliza,Ávila,camp,40.2068634,-4.937973599999999
Parking autocaravanas,Ávila,camp,,
Camping los balcones,Ávila,camp,40.3700003,-4.0988907
Camping Balcon del Tietar,Ávila,camp,40.245631,-4.928698
Camping Gavilanes,Ávila,camp,40.2526671,-4.8539055
Camping Casavieja,Ávila,camp,40.3029759,-4.7609693
Iniciativas Medioambientales y de Aventura,Ávila,camp,40.306498,-4.759310999999999
Camping La Ardilla Roja,Ávila,camp,40.3715769,-4.3241827
Camping Aeródromo Fuentemillanos,Ávila,camp,40.8879935,-4.240809500000001
Parking autocaravana,Ávila,camp,40.940668,-4.1079962
Camping Caravaning La Manga,Torrevieja,camp,37.6247585,-0.7437165
Camping Florantilles,Torrevieja,camp,37.9751607,-0.75156
Camping La Fuente,Torrevieja,camp,38.2065799,-1.1071657
Camper Park San Fulgencio - Camping,Torrevieja,camp,38.120757,-0.659801
Camping Bon Sol,Torrevieja,camp,38.4130893,-0.4055682
Camping El Jardín,Torrevieja,camp,38.3929405,-0.415273
Camping San Javier,Torrevieja,camp,37.8068824,-0.8455362999999999
Camping Las Torres Mazarron,Torrevieja,camp,37.58978,-1.228912
Sheppards Rest,Torrevieja,camp,38.1562049,-0.7548541999999999
Camping Costa Blanca,Torrevieja,camp,38.4355581,-0.3889017
Camp El Tranquilo - Camp Pinoso - Adultos Solo - NO Children Pinoso Camp,Torrevieja,camp,38.4094989,-1.0870606
Càmping Les Palmeres,Torrevieja,camp,39.2525,-0.2663889
Camping La Pedrera,Torrevieja,camp,38.0512825,-0.8982846999999999
Camping Los Madriles,Torrevieja,camp,37.58078700000001,-1.19545
Camper park Casablanca murcia,Torrevieja,camp,38.0018745,-1.0199929
Minicamping Oasis - Camping,Torrevieja,camp,38.1198379,-0.6618685999999999
Área de caravanas y camper cartagena,Torrevieja,camp,37.6038742,-1.0366983
Camping Mar Menor,Torrevieja,camp,37.7703238,-0.8149921999999999
Alannia Guardamar,Torrevieja,camp,38.108818,-0.655957
Camping Palm - Mar,Torrevieja,camp,38.0728468,-0.6529195
Camping Roche,Chiclana de la Frontera,camp,36.3107939,-6.1126746
Camping La Rana Verde,Chiclana de la Frontera,camp,36.3949124,-6.1569387
Camping El Palmar,Chiclana de la Frontera,camp,36.2340221,-6.0596315
Camping Faro De Trafalgar,Chiclana de la Frontera,camp,36.1899123,-6.0262605
Camping Río Jara,Chiclana de la Frontera,camp,36.042598,-5.630029599999999
Torre de la Peña,Chiclana de la Frontera,camp,36.056773,-5.659681
Camping La Rosaleda,Chiclana de la Frontera,camp,36.2932681,-6.095486600000001
Camping Playa Aguadulce,Chiclana de la Frontera,camp,36.671057,-6.407020300000001
Camping Lago Arcos,Chiclana de la Frontera,camp,36.7577519,-5.7845102
Camping Bungalows Medina Sidonia,Chiclana de la Frontera,camp,36.4618259,-5.921445299999999
Camping El Faro,Chiclana de la Frontera,camp,36.3031371,-6.1261378
Camping Paloma,Chiclana de la Frontera,camp,36.076476,-5.693451
Camping Fuente Del Gallo S.L.,Chiclana de la Frontera,camp,36.2965808,-6.1099256
Kampaoh Valdevaqueros,Chiclana de la Frontera,camp,36.0690425,-5.6807161
Camping Conil,Chiclana de la Frontera,camp,36.3133975,-6.0922379
Campo y Mar,Chiclana de la Frontera,camp,36.1754189,-5.897249
Kampaoh El Puerto,Chiclana de la Frontera,camp,36.5873989,-6.241370300000001
Kampaoh Los Caños,Chiclana de la Frontera,camp,36.1883199,-6.014073199999999
Camping Tarifa,Chiclana de la Frontera,camp,36.0547194,-5.6498197
Camping La Siesta de la Gaviota,Chiclana de la Frontera,camp,36.75028289999999,-6.4094145
Camping Osuna,San Sebastián de los Reyes,camp,40.4537342,-3.6033611
Camping Madrid Monte Holiday,San Sebastián de los Reyes,camp,40.9496524,-3.7294233
Camping El Valle,San Sebastián de los Reyes,camp,40.84349040000001,-3.7511179
Camping Madrid Arco Iris,San Sebastián de los Reyes,camp,40.3810174,-3.907052
Camping San Juan,San Sebastián de los Reyes,camp,,
Camping Pico de la Miel,San Sebastián de los Reyes,camp,40.8583642,-3.6163727
Camping Capfun El Escorial,San Sebastián de los Reyes,camp,40.6240497,-4.0994837
CAMPING EL PICACHUELO,San Sebastián de los Reyes,camp,40.9001352,-3.5568532
Camping Piscis,San Sebastián de los Reyes,camp,40.8089412,-3.690995399999999
CAMPING Cervera de Buitrago,San Sebastián de los Reyes,camp,40.920164,-3.531416
Camping La Nava,San Sebastián de los Reyes,camp,40.6557931,-4.2075501
Area las Cigueñas,San Sebastián de los Reyes,camp,40.3705107,-3.6416581
FERNANMOR S.L.,San Sebastián de los Reyes,camp,40.82194,-3.62778
Camping Los Herrenes,San Sebastián de los Reyes,camp,40.6747832,-3.9576909
Camping el Ortigal,San Sebastián de los Reyes,camp,40.7416764,-3.875385399999999
Camping Arganda,San Sebastián de los Reyes,camp,40.320445,-3.4534154
Finca De Los Sueños,San Sebastián de los Reyes,camp,36.6738183,-4.6224874
Camping soto,San Sebastián de los Reyes,camp,40.6793601,-3.3478566
Bungalows - Camping - Alpha,San Sebastián de los Reyes,camp,40.3171686,-3.688885599999999
Belo’s Farm,San Sebastián de los Reyes,camp,40.7103918,-3.5586912
Camping 3 Estrelles,Manresa,camp,41.272401,2.0427398
Camping Saiol,Manresa,camp,42.1574316,2.0539948
Càmping Morunys,Manresa,camp,42.145587,1.593275
Camping La Ribera,Manresa,camp,-31.452612,-64.516615
Puigcercós Campground,Manresa,camp,42.1312785,2.044667
Camping Estrella de Mar,Manresa,camp,41.2698319,1.9992676
Camping Gironella,Manresa,camp,42.0137107,1.8787009
Camping Fontfreda S.L.,Manresa,camp,42.1129621,1.7998946
Camping Cal Paradis,Manresa,camp,41.847041,1.638427
Càmping Masnou,Manresa,camp,41.4753526,2.3039612
Càmping Campalans,Manresa,camp,42.1459737,1.9999871
Càmping El Pont,Manresa,camp,41.9342579,2.4087497
Camping Oliana,Manresa,camp,42.0769884,1.3055192
Camping Les Piscines de Montseny,Manresa,camp,41.7588982,2.3887844
Montserrat Campsite,Manresa,camp,41.5907525,1.8382241
Camping El Solsonès,Manresa,camp,42.0137593,1.5168374
Camping Vall de Merlès,Manresa,camp,42.0024143,1.9858428
Camping Cal Ferraguet (CAMPING PRIVAT),Manresa,camp,41.4643205,1.8149995
HolaCamp Barcelona,Manresa,camp,41.3941622,2.1567277
El Vedado,Manresa,camp,23.1429797,-82.3849323
Camping Puente de Alcántara,Cáceres,camp,39.740692,-6.8943303
Camping Las Catalinas,Cáceres,camp,39.918434,-6.297552
Camperstop Alegria,Cáceres,camp,39.2304316,-6.1397586
Camping Cáceres,Cáceres,camp,39.4892746,-6.412156599999999
Camper Park Cáceres Nature,Cáceres,camp,39.7853573,-6.395577200000001
Romería La Gira,Cáceres,camp,39.133838,-6.131324999999999
Camperplaats La Tierra Verde,Cáceres,camp,39.1610143,-6.2515144
Camping Cubillas,Palencia,camp,41.804972,-4.587886
Camperplace Palencia,Palencia,camp,42.0037729,-4.5345963
Area De Servicio Autocaravanas Castrodeza,Palencia,camp,41.6473954,-4.9618617
Área para Autocaravanas,Palencia,camp,38.976812,-1.8520392
Areas De Autocaravanas Paredes de Nava,Palencia,camp,42.1481817,-4.6938952
Area De Servicio Autocaravanas Husillos,Palencia,camp,42.0929002,-4.526985799999999
Area de autocaravanas,Palencia,camp,,
Wohnmobilstellplatz,Palencia,camp,,
Área de Caravanas Santa Maria del Camper,Palencia,camp,42.1282874,-3.9715361
Camping Racó,Gandía,camp,38.5485724,-0.0986194
Camping San Vicente,Gandía,camp,39.0533177,-0.1977363
Camping El Naranjal,Gandía,camp,38.7705233,0.1821222
Camping la Naranja,Gandía,camp,39.0045743,-0.1773376
Cámping Calpe Mar,Gandía,camp,38.64480959999999,0.05659649999999999
Camping l'Alqueria,Gandía,camp,38.9862162,-0.1633934
Camping Kikopark,Gandía,camp,38.932583,-0.0979008
Camping Jávea,Gandía,camp,38.7845837,0.1715246
camping bungalow park albufera,Gandía,camp,39.3870227,-0.3327275
Coll Verd Càmping,Gandía,camp,39.3956328,-0.3324727
Camping Pepe · Playa de Oliva,Gandía,camp,38.8943089,-0.0520972
Camping Cap Blanch,Gandía,camp,38.577659,-0.0644746
Camping Valencia El Saler,Gandía,camp,39.387858,-0.331795
Camping Puig Campana,Gandía,camp,38.5706309,-0.1814658
Càmping Sol de Calp Austral,Gandía,camp,38.6444712,0.06035339999999999
Camping Benidorm,Gandía,camp,38.5536111,-0.09805559999999999
Camping Armanello (Benidorm),Gandía,camp,38.5477952,-0.1112939
Camping Natura,Gandía,camp,40.968719,25.0128
Camperpark Costa Blanca S.L.,Gandía,camp,38.5836485,-0.0817777
Camping Mariola,Gandía,camp,38.7532578,-0.5493498
Camping 3 Estrelles,Mataró,camp,41.272401,2.0427398
Càmping Bon Repòs,Mataró,camp,41.6317495,2.7210797
Camping BARCELONA,Mataró,camp,41.5513733,2.4828059
Camping Estrella de Mar,Mataró,camp,41.2698319,1.9992676
Camping Bellsol,Mataró,camp,41.619099,2.6791795
Càmping Blanes,Mataró,camp,41.6592165,2.7798494
Camping Resort Els Pins,Mataró,camp,41.6497746,2.7701145
Càmping Enmar,Mataró,camp,41.6219696,2.6863926
CÀMPING CANYELLES,Mataró,camp,41.7072561,2.88082
Campinggemeinschaft Roquetes,Mataró,camp,41.6642506,2.4838861
Càmping Riudarenes S.L.,Mataró,camp,41.8085646,2.6859842
Càmping S'Abanell,Mataró,camp,41.6638872,2.7826455
Awen Camp,Mataró,camp,41.8115196,3.0185456
Camping El Far,Mataró,camp,41.6104356,2.6465107
Càmping Oasis,Mataró,camp,45.469859,-72.811157
Càmping Masnou,Mataró,camp,41.4753526,2.3039612
Càmping La Verneda,Mataró,camp,41.6178221,2.6051425
Càmping El Toro Azul,Mataró,camp,41.5834771,2.5679573
Càmping Bella Terra - Costa Brava,Mataró,camp,41.6582655,2.7790017
Càmping El Pont,Mataró,camp,41.9342579,2.4087497
Motorhome park for free,San Bartolomé de Tirajana,camp,,
Camping Tasartico,San Bartolomé de Tirajana,camp,27.9083271,-15.8257949
Motorhome Park,San Bartolomé de Tirajana,camp,,
Camping Playa de Vargas,San Bartolomé de Tirajana,camp,27.892465,-15.396888
Motorhome and car free parking,San Bartolomé de Tirajana,camp,28.0004835,-15.418191
Paying motorhome area,San Bartolomé de Tirajana,camp,,
Zona de acampada Llanos de la Pez,San Bartolomé de Tirajana,camp,27.9694483,-15.5849887
Club de Camping y Caravaning Gran Canaria,San Bartolomé de Tirajana,camp,27.9756343,-15.3831017
Camping El Pinillo,San Bartolomé de Tirajana,camp,27.8266022,-15.662679
Motorhome and car park,San Bartolomé de Tirajana,camp,27.9847579,-15.7822278
Zona de Acampada Morro De Santiago,San Bartolomé de Tirajana,camp,27.9298937,-15.6262138
Camping Temisas,San Bartolomé de Tirajana,camp,27.8977315,-15.48942
Llanos del Salado,San Bartolomé de Tirajana,camp,27.9735433,-15.5755477
Camp the Garañón,San Bartolomé de Tirajana,camp,27.9687666,-15.5875092
Zona De Acampada Salinetas,San Bartolomé de Tirajana,camp,27.9753308,-15.3842001
Llanos de La Mimbre,San Bartolomé de Tirajana,camp,28.0610386,-15.6965949
Bungalows Vista Dunas,San Bartolomé de Tirajana,camp,27.761807,-15.6005113
Parking caravanas,San Bartolomé de Tirajana,camp,,
Alto Del Pozo,San Bartolomé de Tirajana,camp,8.06113,-73.02002999999999
Camping La Rana Verde,Sanlúcar de Barrameda,camp,36.3949124,-6.1569387
Camping Playa Aguadulce,Sanlúcar de Barrameda,camp,36.671057,-6.407020300000001
Camping Bungalows Medina Sidonia,Sanlúcar de Barrameda,camp,36.4618259,-5.921445299999999
Mazagón Junto Camping,Sanlúcar de Barrameda,camp,37.1197344,-6.790346
Kampaoh Doñana,Sanlúcar de Barrameda,camp,37.099779,-6.725824299999999
Camping Doñana Mazagón,Sanlúcar de Barrameda,camp,37.0994953,-6.726025
Kampaoh El Rocío,Sanlúcar de Barrameda,camp,37.14141499999999,-6.4906016
Kampaoh El Puerto,Sanlúcar de Barrameda,camp,36.5873989,-6.241370300000001
Camping La Siesta de la Gaviota,Sanlúcar de Barrameda,camp,36.75028289999999,-6.4094145
Camper and Van,Sanlúcar de Barrameda,camp,,
Camping La Aldea,Sanlúcar de Barrameda,camp,37.1414226,-6.490577
Camping Playa Las Dunas S Anton,Sanlúcar de Barrameda,camp,36.5873463,-6.2404601
Bungalow Buda beach,Sanlúcar de Barrameda,camp,36.7542746,-6.4027047
Camping Playa de Mazagon,Sanlúcar de Barrameda,camp,37.1250183,-6.7983834
Club Guadalete,Sanlúcar de Barrameda,camp,36.5835333,-6.206272200000001
ANDALUZA LAS DUNAS S.COOP.,Sanlúcar de Barrameda,camp,36.58925,-6.23881
El Oteador,Sanlúcar de Barrameda,camp,36.5316878,-6.1761681
Camping Villsom Sevilla,Alcalá de Guadaíra,camp,37.2777621,-5.9365859
Camping Dehesa Nueva,Alcalá de Guadaíra,camp,37.27796439999999,-6.234493000000001
Camping Puebla,Alcalá de Guadaíra,camp,37.7811974,-5.427595300000001
Autocaravans Sevilla,Alcalá de Guadaíra,camp,37.3890924,-5.9844589
HUTTOPIA PARQUE DE DOÑANA,Alcalá de Guadaíra,camp,37.2421339,-6.3825891
Camping Sierra Brava,Alcalá de Guadaíra,camp,37.7075063,-6.1219758
Sotano duarte,Alcalá de Guadaíra,camp,37.372268,-6.077667
Area camping car,Alcalá de Guadaíra,camp,,
Camper Duke,Alcalá de Guadaíra,camp,37.1789115,-5.7793145
Finca Angela Sevilla,Alcalá de Guadaíra,camp,37.221599,-5.7769898
Multiparking La Jabega,Alcalá de Guadaíra,camp,37.2119789,-5.963634
Área de Autocaravanas Aires,Alcalá de Guadaíra,camp,37.3686388,-6.1681059
Motorhome Parking Area El Castillo de las Guardas,Alcalá de Guadaíra,camp,37.6945951,-6.3130017
Camping Osuna,Collado Villalba,camp,40.4537342,-3.6033611
Camping Madrid Monte Holiday,Collado Villalba,camp,40.9496524,-3.7294233
Camping El Valle,Collado Villalba,camp,40.84349040000001,-3.7511179
Camping Madrid Arco Iris,Collado Villalba,camp,40.3810174,-3.907052
Camping San Juan,Collado Villalba,camp,,
Camping Pico de la Miel,Collado Villalba,camp,40.8583642,-3.6163727
Camping Capfun El Escorial,Collado Villalba,camp,40.6240497,-4.0994837
CAMPING EL PICACHUELO,Collado Villalba,camp,40.9001352,-3.5568532
Camping Piscis,Collado Villalba,camp,40.8089412,-3.690995399999999
CAMPING Cervera de Buitrago,Collado Villalba,camp,40.920164,-3.531416
Camping La Nava,Collado Villalba,camp,40.6557931,-4.2075501
Area las Cigueñas,Collado Villalba,camp,40.3705107,-3.6416581
Camping Valle de Iruelas,Collado Villalba,camp,40.4076761,-4.5733012
FERNANMOR S.L.,Collado Villalba,camp,40.82194,-3.62778
Camping Los Herrenes,Collado Villalba,camp,40.6747832,-3.9576909
Camping el Ortigal,Collado Villalba,camp,40.7416764,-3.875385399999999
Camping Privado Caravan Garden,Collado Villalba,camp,40.3092221,-4.250189
Camping Arganda,Collado Villalba,camp,40.320445,-3.4534154
Camping El Canto la Gallina,Collado Villalba,camp,40.5092894,-4.2879057
Finca De Los Sueños,Collado Villalba,camp,36.6738183,-4.6224874
Camping Caravaning La Manga,Molina de Segura,camp,37.6247585,-0.7437165
Camping Florantilles,Molina de Segura,camp,37.9751607,-0.75156
Camping La Fuente,Molina de Segura,camp,38.2065799,-1.1071657
Camper Park San Fulgencio - Camping,Molina de Segura,camp,38.120757,-0.659801
Camping Sierra Espuña,Molina de Segura,camp,37.888091,-1.492963
Camping la Paz,Molina de Segura,camp,43.4007171,-4.6517602
Camping San Javier,Molina de Segura,camp,37.8068824,-0.8455362999999999
Sheppards Rest,Molina de Segura,camp,38.1562049,-0.7548541999999999
Camp El Tranquilo - Camp Pinoso - Adultos Solo - NO Children Pinoso Camp,Molina de Segura,camp,38.4094989,-1.0870606
Càmping Les Palmeres,Molina de Segura,camp,39.2525,-0.2663889
Camping La Pedrera,Molina de Segura,camp,38.0512825,-0.8982846999999999
CAMPING LA RAFA,Molina de Segura,camp,38.0366708,-1.6700561
Camper park Casablanca murcia,Molina de Segura,camp,38.0018745,-1.0199929
CAMPING EL REFUGIO,Molina de Segura,camp,,
Minicamping Oasis - Camping,Molina de Segura,camp,38.1198379,-0.6618685999999999
Área de caravanas y camper cartagena,Molina de Segura,camp,37.6038742,-1.0366983
Camping Mar Menor,Molina de Segura,camp,37.7703238,-0.8149921999999999
Alannia Guardamar,Molina de Segura,camp,38.108818,-0.655957
camping los viveros,Molina de Segura,camp,38.2526352,-1.7169952
Camping Palm - Mar,Molina de Segura,camp,38.0728468,-0.6529195
Camping Almayate Costa..,Vélez-Málaga,camp,36.7251084,-4.1352416
Camping Torre del Mar,Vélez-Málaga,camp,36.7334428,-4.0989586
Camping Reina Isabel,Vélez-Málaga,camp,37.1247289,-3.5861325
Villa Del Mar  Camping Nerja,Vélez-Málaga,camp,36.75933759999999,-3.834622999999999
Camping Valle Niza,Vélez-Málaga,camp,36.71969199999999,-4.164678299999999
Camping El Pino en Málaga Costa del Sol,Vélez-Málaga,camp,36.7395547,-3.949903299999999
Camping Iznate,Vélez-Málaga,camp,36.784509,-4.174551
Kampaoh Benajarafe,Vélez-Málaga,camp,36.7196407,-4.1646751
Camping Playa de Poniente,Vélez-Málaga,camp,36.7181452,-3.5463966
Camping Laguna Playa,Vélez-Málaga,camp,36.729621,-4.102395
NUEVO CAMPING LA HERRADURA,Vélez-Málaga,camp,36.739715,-3.7533588
Camping Cortijo San Miguel (Nerja),Vélez-Málaga,camp,36.7470924,-3.8987591
Camping Granada - Los Bermejales,Vélez-Málaga,camp,36.9941697,-3.8798297
Camping Torremolinos,Vélez-Málaga,camp,36.6464697,-4.4888121
Camping Tropical,Vélez-Málaga,camp,,
Finca Oasis las Palmeras Caravan parking,Vélez-Málaga,camp,36.9265815,-4.174608399999999
Kampaoh Costa del Sol,Vélez-Málaga,camp,36.7251754,-4.1349118
Aparcamiento de Caravanas,Vélez-Málaga,camp,36.7134045,-4.3167537
Camping Rural Presa La Viñuela,Vélez-Málaga,camp,36.8738775,-4.1852551
Camping La Herradura,Vélez-Málaga,camp,36.7357524,-3.7440982
Camping 3 Estrelles,Vilanova i la Geltrú,camp,41.272401,2.0427398
Camping Estrella de Mar,Vilanova i la Geltrú,camp,41.2698319,1.9992676
Vilanova Park,Vilanova i la Geltrú,camp,41.2320253,1.6928816
Camping La Pineda de Salou,Vilanova i la Geltrú,camp,41.088364,1.182352
Camping Caledonia,Vilanova i la Geltrú,camp,41.13900539999999,1.3540466
Camping Trillas Spa Tamarit,Vilanova i la Geltrú,camp,41.1340183,1.3581664
Tamarit Beach Resort,Vilanova i la Geltrú,camp,41.1322431,1.3604153
Camping Mar De Cunit,Vilanova i la Geltrú,camp,41.1949741,1.6377465
Camping Montblanc Park Capfun,Vilanova i la Geltrú,camp,41.3768549,1.1855133
Camping Platja Vilanova,Vilanova i la Geltrú,camp,41.2076314,1.6877855
Camping la Rueda,Vilanova i la Geltrú,camp,41.1998891,1.6432778
Càmping Masnou,Vilanova i la Geltrú,camp,41.4753526,2.3039612
Camping Arc de Bara,Vilanova i la Geltrú,camp,41.1691334,1.4676883
Càmping Mas Albà,Vilanova i la Geltrú,camp,41.2610256,1.8166639
Paramount Places,Vilanova i la Geltrú,camp,33.8894598,-118.1597911
Camping Las Salinas,Vilanova i la Geltrú,camp,41.1300659,1.3071806
Stel Camping & Bungalows Resort,Vilanova i la Geltrú,camp,41.1691925,1.4649837
Las Palmeras Camping & Bungalow Hotel,Vilanova i la Geltrú,camp,41.1303535,1.3179527
Camping Relaxsol,Vilanova i la Geltrú,camp,41.1485023,1.4185663
Camping Vilanova Y La Geltru,Vilanova i la Geltrú,camp,41.2351618,1.6911714
Camping Roche,El Puerto de Santa María,camp,36.3107939,-6.1126746
Camping La Rana Verde,El Puerto de Santa María,camp,36.3949124,-6.1569387
Camping El Palmar,El Puerto de Santa María,camp,36.2340221,-6.0596315
Camping Faro De Trafalgar,El Puerto de Santa María,camp,36.1899123,-6.0262605
Camping La Rosaleda,El Puerto de Santa María,camp,36.2932681,-6.095486600000001
Camping Playa Aguadulce,El Puerto de Santa María,camp,36.671057,-6.407020300000001
Camping Lago Arcos,El Puerto de Santa María,camp,36.7577519,-5.7845102
Camping Bungalows Medina Sidonia,El Puerto de Santa María,camp,36.4618259,-5.921445299999999
Camping El Faro,El Puerto de Santa María,camp,36.3031371,-6.1261378
Camping Fuente Del Gallo S.L.,El Puerto de Santa María,camp,36.2965808,-6.1099256
Camping Conil,El Puerto de Santa María,camp,36.3133975,-6.0922379
Campo y Mar,El Puerto de Santa María,camp,36.1754189,-5.897249
Kampaoh El Puerto,El Puerto de Santa María,camp,36.5873989,-6.241370300000001
Kampaoh Los Caños,El Puerto de Santa María,camp,36.1883199,-6.014073199999999
Camping La Siesta de la Gaviota,El Puerto de Santa María,camp,36.75028289999999,-6.4094145
Camping Pinar San José,El Puerto de Santa María,camp,36.200977,-6.034561999999999
Camper and Van,El Puerto de Santa María,camp,,
Camping Vejer,El Puerto de Santa María,camp,36.2521438,-5.9383916
Stone Pines Eco Glamping,El Puerto de Santa María,camp,36.2050253,-5.9869599
Campings,El Puerto de Santa María,camp,,
Motorhome park for free,Santa Lucía de Tirajana,camp,,
Camping Tasartico,Santa Lucía de Tirajana,camp,27.9083271,-15.8257949
Motorhome Park,Santa Lucía de Tirajana,camp,,
Camping Playa de Vargas,Santa Lucía de Tirajana,camp,27.892465,-15.396888
Motorhome and car free parking,Santa Lucía de Tirajana,camp,28.0004835,-15.418191
Paying motorhome area,Santa Lucía de Tirajana,camp,,
Zona de acampada Llanos de la Pez,Santa Lucía de Tirajana,camp,27.9694483,-15.5849887
Club de Camping y Caravaning Gran Canaria,Santa Lucía de Tirajana,camp,27.9756343,-15.3831017
Camping El Pinillo,Santa Lucía de Tirajana,camp,27.8266022,-15.662679
Motorhome and car park,Santa Lucía de Tirajana,camp,27.9847579,-15.7822278
Zona de Acampada Morro De Santiago,Santa Lucía de Tirajana,camp,27.9298937,-15.6262138
Camping Temisas,Santa Lucía de Tirajana,camp,27.8977315,-15.48942
Llanos del Salado,Santa Lucía de Tirajana,camp,27.9735433,-15.5755477
Camp the Garañón,Santa Lucía de Tirajana,camp,27.9687666,-15.5875092
Zona De Acampada Salinetas,Santa Lucía de Tirajana,camp,27.9753308,-15.3842001
Llanos de La Mimbre,Santa Lucía de Tirajana,camp,28.0610386,-15.6965949
Bungalows Vista Dunas,Santa Lucía de Tirajana,camp,27.761807,-15.6005113
Parking caravanas,Santa Lucía de Tirajana,camp,,
Alto Del Pozo,Santa Lucía de Tirajana,camp,8.06113,-73.02002999999999
Camping 3 Estrelles,Granollers,camp,41.272401,2.0427398
Càmping Bon Repòs,Granollers,camp,41.6317495,2.7210797
Camping BARCELONA,Granollers,camp,41.5513733,2.4828059
Camping Estrella de Mar,Granollers,camp,41.2698319,1.9992676
Camping Bellsol,Granollers,camp,41.619099,2.6791795
Vilanova Park,Granollers,camp,41.2320253,1.6928816
Càmping Blanes,Granollers,camp,41.6592165,2.7798494
Camping Resort Els Pins,Granollers,camp,41.6497746,2.7701145
Càmping Enmar,Granollers,camp,41.6219696,2.6863926
CÀMPING CANYELLES,Granollers,camp,41.7072561,2.88082
Campinggemeinschaft Roquetes,Granollers,camp,41.6642506,2.4838861
Camping Gironella,Granollers,camp,42.0137107,1.8787009
Càmping Riudarenes S.L.,Granollers,camp,41.8085646,2.6859842
Camping Platja Vilanova,Granollers,camp,41.2076314,1.6877855
Càmping S'Abanell,Granollers,camp,41.6638872,2.7826455
Camping El Far,Granollers,camp,41.6104356,2.6465107
Càmping Oasis,Granollers,camp,45.469859,-72.811157
Càmping Masnou,Granollers,camp,41.4753526,2.3039612
Càmping Mas Albà,Granollers,camp,41.2610256,1.8166639
Paramount Places,Granollers,camp,33.8894598,-118.1597911
Camping 3 Estrelles,Cerdanyola del Vallès,camp,41.272401,2.0427398
Càmping Bon Repòs,Cerdanyola del Vallès,camp,41.6317495,2.7210797
Camping BARCELONA,Cerdanyola del Vallès,camp,41.5513733,2.4828059
Camping Estrella de Mar,Cerdanyola del Vallès,camp,41.2698319,1.9992676
Camping Bellsol,Cerdanyola del Vallès,camp,41.619099,2.6791795
Vilanova Park,Cerdanyola del Vallès,camp,41.2320253,1.6928816
Càmping Enmar,Cerdanyola del Vallès,camp,41.6219696,2.6863926
Camping Mar De Cunit,Cerdanyola del Vallès,camp,41.1949741,1.6377465
Campinggemeinschaft Roquetes,Cerdanyola del Vallès,camp,41.6642506,2.4838861
Càmping Riudarenes S.L.,Cerdanyola del Vallès,camp,41.8085646,2.6859842
Camping Platja Vilanova,Cerdanyola del Vallès,camp,41.2076314,1.6877855
Camping la Rueda,Cerdanyola del Vallès,camp,41.1998891,1.6432778
Camping El Far,Cerdanyola del Vallès,camp,41.6104356,2.6465107
Camping Cal Paradis,Cerdanyola del Vallès,camp,41.847041,1.638427
Càmping Oasis,Cerdanyola del Vallès,camp,45.469859,-72.811157
Càmping Masnou,Cerdanyola del Vallès,camp,41.4753526,2.3039612
Càmping Mas Albà,Cerdanyola del Vallès,camp,41.2610256,1.8166639
Paramount Places,Cerdanyola del Vallès,camp,33.8894598,-118.1597911
Càmping La Verneda,Cerdanyola del Vallès,camp,41.6178221,2.6051425
Càmping El Toro Azul,Cerdanyola del Vallès,camp,41.5834771,2.5679573
Turtle surf & yoga Fuerteventura,Arrecife,camp,28.7406666,-13.866691
Camping Papagayo,Arrecife,camp,28.8456337,-13.7821019
Aparcamiento Bosquecillo,Arrecife,camp,29.1270971,-13.5209784
Furgo,Arrecife,camp,,
